1976,dc,63.9
1977,dc,62.9
1978,dc,64.2
1979,dc,65.1
1980,dc,64.8
1981,dc,63.7
1982,dc,62.1
1983,dc,63.8
1984,dc,64.3
1985,dc,66.7
1986,dc,66.1
1987,dc,67.5
1988,dc,69.3
1989,dc,69.4
1990,dc,69.0
1991,dc,65.2
1992,dc,66.9
1993,dc,65.8
1994,dc,66.5
1995,dc,65.5
1996,dc,63.6
1997,dc,62.9
1998,dc,63.9
1999,dc,65.1
2000,dc,66.5
2001,dc,68.3
2002,dc,66.7
2003,dc,66.1
2004,dc,66.9
2005,dc,68.2
2006,dc,67.3
2007,dc,68.4
2008,dc,69.0
2009,dc,69.6
2010,dc,69.6
2011,dc,68.2
2012,dc,67.8
2013,dc,69.9
2014,dc,68.5
2015,dc,69.6
2016,dc,69.6
2017,dc,70.2
2018,dc,70.2
2019,dc,70.2
2020,dc,71.8
2021,dc,67.7
2022,dc,69.7
2023,dc,71.0
2024,dc,72.4
