1976,69.0
1977,69.1
1978,71.1
1979,72.0
1980,71.4
1981,71.0
1982,73.1
1983,72.7
1984,71.9
1985,73.0
1986,72.9
1987,72.3
1988,72.2
1989,72.6
1990,71.2
1991,72.7
1992,72.4
1993,72.5
1994,73.7
1995,73.0
1996,73.1
1997,73.6
1998,73.9
1999,73.8
2000,73.5
2001,72.8
2002,72.3
2003,72.4
2004,71.9
2005,71.7
2006,71.3
2007,70.9
2008,70.7
2009,70.5
2010,70.0
2011,69.3
2012,68.6
2013,67.7
2014,67.4
2015,67.1
2016,66.4
2017,66.2
2018,65.4
2019,64.6
2020,64.6
