1976,59.6
1977,60.6
1978,60.5
1979,61.0
1980,61.4
1981,61.6
1982,60.7
1983,61.9
1984,62.7
1985,62.8
1986,63.0
1987,63.2
1988,63.3
1989,62.6
1990,63.9
1991,63.3
1992,63.2
1993,64.1
1994,65.2
1995,67.2
1996,66.6
1997,66.4
1998,65.5
1999,66.1
2000,65.6
2001,65.2
2002,64.9
2003,65.1
2004,64.3
2005,62.9
2006,63.3
2007,64.5
2008,63.6
2009,63.1
2010,62.3
2011,62.9
2012,62.0
2013,61.5
2014,59.9
2015,59.5
2016,59.9
2017,60.3
2018,60.6
2019,61.6
2020,61.7
2021,60.7
2022,60.7
2023,59.7
2024,59.5
