1976,colorado,66.2
1977,colorado,66.0
1978,colorado,66.5
1979,colorado,67.3
1980,colorado,69.0
1981,colorado,69.3
1982,colorado,69.3
1983,colorado,70.8
1984,colorado,71.0
1985,colorado,71.3
1986,colorado,70.2
1987,colorado,69.8
1988,colorado,69.4
1989,colorado,68.3
1990,colorado,69.6
1991,colorado,70.4
1992,colorado,69.9
1993,colorado,70.1
1994,colorado,71.1
1995,colorado,72.6
1996,colorado,72.6
1997,colorado,71.4
1998,colorado,73.1
1999,colorado,73.3
2000,colorado,72.2
2001,colorado,71.3
2002,colorado,71.5
2003,colorado,71.4
2004,colorado,72.1
2005,colorado,71.9
2006,colorado,71.9
2007,colorado,72.2
2008,colorado,72.7
2009,colorado,71.6
2010,colorado,69.6
2011,colorado,69.2
2012,colorado,68.6
2013,colorado,68.3
2014,colorado,67.2
2015,colorado,66.8
2016,colorado,66.4
2017,colorado,66.7
2018,colorado,67.7
2019,colorado,68.3
2020,colorado,68.7
