1976,64.6
1977,65.1
1978,65.3
1979,66.4
1980,66.7
1981,67.5
1982,66.8
1983,66.9
1984,66.8
1985,67.9
1986,68.6
1987,68.4
1988,68.8
1989,69.1
1990,70.3
1991,69.8
1992,70.4
1993,70.6
1994,70.8
1995,71.6
1996,71.5
1997,71.6
1998,71.9
1999,72.5
2000,72.8
2001,73.1
2002,72.9
2003,73.0
2004,73.2
2005,72.9
2006,72.4
2007,72.5
2008,71.8
2009,71.9
2010,70.8
2011,71.8
2012,71.1
2013,70.4
2014,69.9
2015,70.1
2016,69.8
2017,69.2
2018,69.2
2019,69.3
2020,69.2
2021,68.8
2022,68.6
2023,68.1
2024,67.8
