1976,59.5
1977,60.2
1978,59.7
1979,60.9
1980,61.3
1981,61.6
1982,62.7
1983,63.7
1984,63.2
1985,63.6
1986,63.9
1987,64.5
1988,64.2
1989,65.4
1990,63.3
1991,63.6
1992,63.7
1993,62.9
1994,64.5
1995,66.4
1996,66.4
1997,65.0
1998,64.3
1999,65.9
2000,65.5
2001,65.4
2002,66.0
2003,65.6
2004,65.2
2005,64.1
2006,63.9
2007,64.1
2008,63.2
2009,63.8
2010,62.4
2011,62.6
2012,61.3
2013,60.6
2014,60.0
2015,60.4
2016,60.4
2017,60.5
2018,60.7
2019,61.8
2020,62.1
