1976,63.8
1977,64.0
1978,65.1
1979,65.7
1980,66.1
1981,66.7
1982,66.9
1983,67.5
1984,67.5
1985,68.9
1986,68.7
1987,68.7
1988,69.1
1989,69.3
1990,67.9
1991,68.4
1992,68.9
1993,68.7
1994,69.3
1995,69.3
1996,69.2
1997,69.2
1998,68.9
1999,69.0
2000,68.8
2001,68.1
2002,67.9
2003,68.1
2004,67.5
2005,67.4
2006,67.0
2007,66.2
2008,65.7
2009,65.8
2010,66.3
2011,65.9
2012,65.6
2013,65.3
2014,65.0
2015,64.2
2016,63.8
2017,63.8
2018,63.8
2019,63.8
2020,64.1
2021,63.3
2022,64.0
2023,64.4
2024,64.1
